dim,points,k,time_ms,status
3,4500000,100,90166.74784501083,ok
3,4500000,100,105266.99916389771,ok
5,4500000,40,153207.42852799594,ok
5,4500000,40,136085.4034628719,ok
5,4500000,40,132194.444228895,ok
5,4500000,40,150600.4736679606,ok
5,4500000,40,155122.3930111155,ok
5,4500000,40,144772.27562200278,ok
3,5000000,10,124683.97052399814,ok
3,5000000,10,126058.07568784803,ok
3,5000000,10,120467.1062680427,ok
3,5000000,10,115165.94006796367,ok
3,5000000,10,109731.51663597673,ok
3,5000000,10,113451.58529514447,ok
3,5000000,40,121459.55414697528,ok
3,5000000,40,109862.74369596504,ok
3,5000000,40,138085.58181417175,ok
3,5000000,40,129150.82375286147,ok
3,5000000,40,119627.0893800538,ok
3,5000000,40,127454.95955692604,ok
3,5000000,100,131075.59542707168,ok
3,5000000,100,156892.18927081674,ok
3,5000000,100,142631.56122504734,ok
3,5000000,100,115137.19294406474,ok
3,5000000,100,110630.79021009617,ok
3,5000000,100,138327.66203582287,ok
5,5000000,40,228745.1661939267,ok
5,5000000,40,220380.7674930431,ok
5,5000000,40,218617.78107099235,ok
5,5000000,40,202490.2633340098,ok
5,5000000,40,216852.77515114285,ok
5,5000000,40,201589.94818408974,ok
2,5000000,40,125635.51184907556,ok
2,5000000,40,95824.47550701909,ok
2,5000000,40,100186.18983915076,ok
2,5000000,40,108476.60174104385,ok
2,5000000,40,121400.14399401844,ok
2,5000000,40,116634.0547290165,ok
4,5000000,40,183128.73369292356,ok
4,5000000,40,200327.53045810387,ok
4,5000000,40,194543.90780301765,ok
4,5000000,40,179094.58453697152,ok
4,5000000,40,226691.7739319615,ok
4,5000000,40,223570.6315790303,ok
6,5000000,40,318643.94816802815,ok
6,5000000,40,271538.36265113205,ok
6,5000000,40,316476.86752304435,ok
6,5000000,40,316105.2427010145,ok
6,5000000,40,266414.65314198285,ok
6,5000000,40,267471.2686701678,ok
7,5000000,40,316529.23648199067,ok
7,5000000,40,311904.46054399945,ok
7,5000000,40,295144.09265411086,ok
7,5000000,40,305266.6537940968,ok
7,5000000,40,338956.6248799674,ok
7,5000000,40,333348.39512291364,ok
8,5000000,40,277728.24644390494,ok
8,5000000,40,276008.6382711306,ok
8,5000000,40,295089.0219779685,ok
8,5000000,40,274220.18598904833,ok
8,5000000,40,291437.1153200045,ok
8,5000000,40,287137.2160690371,ok
9,5000000,40,287934.0074090287,ok
9,5000000,40,345775.1078780275,ok
9,5000000,40,340599.2408590391,ok
9,5000000,40,336485.508415848,ok
9,5000000,40,334645.6175411586,ok
9,5000000,40,320629.5947369654,ok
10,5000000,40,339213.13041704707,ok
10,5000000,40,340635.8404571656,ok
10,5000000,40,351387.21771282144,ok
10,5000000,40,350720.04623315297,ok
10,5000000,40,338743.01114911214,ok
10,5000000,40,425421.38033593073,ok
3,500000,40,,error
5,500000,40,,error
3,5000000,40,,error
2,1000000,10,4450.151366181672,ok
2,1000000,10,3924.3117761798203,ok
2,1000000,10,3922.6393960416317,ok
2,1000000,10,3920.553341973573,ok
2,1000000,10,3919.703175779432,ok
2,1000000,10,3920.2784430235624,ok
2,1000000,10,3919.6016122587025,ok
2,1000000,10,3920.514399651438,ok
2,1000000,10,3919.4817380048335,ok
2,1000000,10,3920.569681096822,ok
2,1000000,40,4115.928678773344,ok
2,1000000,40,4126.611579209566,ok
2,1000000,40,4121.984443161637,ok
2,1000000,40,4118.991337250918,ok
2,1000000,40,4117.786269634962,ok
2,1000000,40,4121.906576212496,ok
